,Shutter B,Gain B,Mean ForeGround Illumination B,Mean Background Illumination B,Contrast B,Mean B,Feature Luminance B,Shutter I,Gain I,Mean Foreground Illumination I,Mean Background Illumination I,Contrast I,Mean I,Feature Luminance I,numFeatures I,numMatches B-I,name I,FileLocation
45,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,508.0,16.0,104.96319515962925,158.77673405367725,243.0,145.16919596354168,126.27397260273973,1095,199,2015-03-14gelb_1_0045.png,2015-03-14gelb_2/
46,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,520.0,16.0,105.8061534500515,160.95628703380967,243.0,147.010771484375,125.76370170709794,1113,171,2015-03-14gelb_1_0046.png,2015-03-14gelb_2/
47,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,16.0,106.57363542739444,162.8637460787731,242.0,148.629970703125,126.09363957597174,1132,195,2015-03-14gelb_1_0047.png,2015-03-14gelb_2/
48,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,19.0,113.14549433573636,177.5628964796096,241.0,161.27401692708335,126.74323144104804,1145,131,2015-03-14gelb_1_0048.png,2015-03-14gelb_2/
49,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,22.0,118.57326210092688,187.5173361798536,240.0,170.08382161458334,128.69230769230768,1157,103,2015-03-14gelb_1_0049.png,2015-03-14gelb_2/
50,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,26.0,125.45036045314109,197.18509933774834,239.0,179.04592447916667,132.73497942386831,1215,71,2015-03-14gelb_1_0050.png,2015-03-14gelb_2/
51,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,29.0,129.70276776519052,202.40704513767864,238.0,184.02270833333336,133.42327150084316,1186,70,2015-03-14gelb_1_0051.png,2015-03-14gelb_2/
52,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,32.0,134.26361997940268,206.74746427326593,238.0,188.4188671875,137.99661876584955,1183,51,2015-03-14gelb_1_0052.png,2015-03-14gelb_2/
53,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,35.0,137.07722708547888,209.00522394562566,237.0,190.81718098958333,139.14543889845095,1162,47,2015-03-14gelb_1_0053.png,2015-03-14gelb_2/
54,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,38.0,142.7563079299691,212.55616504008364,235.0,194.90625325520836,139.22537562604342,1198,43,2015-03-14gelb_1_0054.png,2015-03-14gelb_2/
55,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,42.0,148.16179196704428,215.4777797141861,235.0,198.45595052083334,140.97377622377621,1144,34,2015-03-14gelb_1_0055.png,2015-03-14gelb_2/
56,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,45.0,150.08518280123585,216.5174973858487,234.0,199.71911783854168,141.53486394557822,1176,29,2015-03-14gelb_1_0056.png,2015-03-14gelb_2/
57,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,48.0,154.99907312049433,218.87108313001045,233.0,202.72011393229167,147.5141196013289,1204,31,2015-03-14gelb_1_0057.png,2015-03-14gelb_2/
58,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,51.0,156.94598352214211,219.80085395608225,234.0,203.90708333333333,148.03865131578948,1216,29,2015-03-14gelb_1_0058.png,2015-03-14gelb_2/
59,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,54.0,160.98644438722965,221.65721070059254,232.0,206.31572265625002,151.32043734230444,1189,43,2015-03-14gelb_1_0059.png,2015-03-14gelb_2/
60,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,58.0,164.58910916580845,223.32555768560474,230.0,208.4731901041667,152.74254966887418,1208,29,2015-03-14gelb_1_0060.png,2015-03-14gelb_2/
61,463.0,16.0,130.90365602471678,141.64124259323805,244.0,138.92608723958335,132.04103479036576,531.0,61.0,166.46622039134914,224.17242506099686,231.0,209.58056966145836,155.08736217133165,1179,26,2015-03-14gelb_1_0061.png,2015-03-14gelb_2/
0,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,1.0,16.0,0,0,0,0,0,0,0,2015-03-14gelb_1_0000.png,2015-03-14gelb_2/
1,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,12.0,16.0,10.749073120494335,9.559162600209131,237.0,9.860048828125,41.677419354838712,31,93,2015-03-14gelb_1_0001.png,2015-03-14gelb_2/
2,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,24.0,16.0,13.956578269824924,11.98857180202161,250.0,12.486210937500001,54.354838709677416,62,6,2015-03-14gelb_1_0002.png,2015-03-14gelb_2/
3,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,35.0,16.0,16.868640576725028,14.505393865458347,249.0,15.102975260416668,59.052083333333336,96,8,2015-03-14gelb_1_0003.png,2015-03-14gelb_2/
4,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,46.0,16.0,19.675978372811535,16.91913994423144,249.0,17.616246744791667,56.58450704225352,142,14,2015-03-14gelb_1_0004.png,2015-03-14gelb_2/
5,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,57.0,16.0,22.28286560247168,18.988227605437434,249.0,19.821324869791667,60.121387283236992,173,7,2015-03-14gelb_1_0005.png,2015-03-14gelb_2/
6,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,69.0,16.0,24.933200308959837,21.01150226559777,249.0,22.003160807291668,52.52577319587629,194,10,2015-03-14gelb_1_0006.png,2015-03-14gelb_2/
7,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,80.0,16.0,27.487680226570546,23.297416347159288,249.0,24.356985677083333,54.652173913043477,230,22,2015-03-14gelb_1_0007.png,2015-03-14gelb_2/
8,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,91.0,16.0,29.99572605561277,25.649115545486232,249.0,26.74821940104167,56.247191011235955,267,35,2015-03-14gelb_1_0008.png,2015-03-14gelb_2/
9,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,102.0,16.0,32.409693614830076,27.87183687696061,249.0,29.019300130208336,58.449180327868852,305,42,2015-03-14gelb_1_0009.png,2015-03-14gelb_2/
10,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,114.0,16.0,34.85839340885685,29.857511327988846,249.0,31.122057291666668,65.795107033639141,327,52,2015-03-14gelb_1_0010.png,2015-03-14gelb_2/
11,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,125.0,16.0,37.09245623069001,31.686846462181943,249.0,33.05373372395834,69.640804597701148,348,54,2015-03-14gelb_1_0011.png,2015-03-14gelb_2/
12,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,136.0,16.0,39.43474510813594,33.93572237713489,249.0,35.326230468750005,73.536784741144416,367,52,2015-03-14gelb_1_0012.png,2015-03-14gelb_2/
13,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,148.0,16.0,41.987512873326466,36.408225862669916,248.0,37.81902994791667,74.04336734693878,392,48,2015-03-14gelb_1_0013.png,2015-03-14gelb_2/
14,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,159.0,16.0,44.20796858908342,38.430101951899616,248.0,39.89111979166667,71.803782505910164,423,49,2015-03-14gelb_1_0014.png,2015-03-14gelb_2/
15,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,170.0,16.0,46.27014675592173,40.06388985709306,248.0,41.633232421875,77.316279069767447,430,47,2015-03-14gelb_1_0015.png,2015-03-14gelb_2/
16,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,181.0,16.0,48.415151905252316,41.954335134193094,248.0,43.588046875,78.956621004566216,438,51,2015-03-14gelb_1_0016.png,2015-03-14gelb_2/
17,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,193.0,16.0,50.908779608650875,44.377261240850466,248.0,46.028850911458335,79.013333333333335,450,59,2015-03-14gelb_1_0017.png,2015-03-14gelb_2/
18,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,204.0,16.0,53.12147270854789,46.55145956779366,248.0,48.21278320312501,78.498915401301517,461,39,2015-03-14gelb_1_0018.png,2015-03-14gelb_2/
19,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,215.0,16.0,55.228990731204945,48.48228476821192,248.0,50.18828776041667,77.900000000000006,480,49,2015-03-14gelb_1_0019.png,2015-03-14gelb_2/
20,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,227.0,16.0,57.39105303810505,50.26183339142558,248.0,52.064560546875,80.778494623655916,465,47,2015-03-14gelb_1_0020.png,2015-03-14gelb_2/
21,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,238.0,16.0,59.516117404737386,52.29156936214709,248.0,54.11840169270834,83.899383983572889,487,16,2015-03-14gelb_1_0021.png,2015-03-14gelb_2/
22,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,249.0,16.0,61.67739443872297,54.49673231090972,248.0,56.31246744791667,85.551934826883908,491,23,2015-03-14gelb_1_0022.png,2015-03-14gelb_2/
23,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,260.0,16.0,63.83837538619979,56.66694405716277,248.0,58.48034505208334,89.641025641025635,507,19,2015-03-14gelb_1_0023.png,2015-03-14gelb_2/
24,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,272.0,16.0,66.01766220391349,58.67818926455211,247.0,60.53408203125,88.011538461538464,520,18,2015-03-14gelb_1_0024.png,2015-03-14gelb_2/
25,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,283.0,16.0,67.93676622039135,60.339708957825025,247.0,62.26073567708334,91.911153119092631,529,28,2015-03-14gelb_1_0025.png,2015-03-14gelb_2/
26,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,294.0,16.0,70.05593460350154,62.48013680724991,247.0,64.39578776041667,95.732209737827716,534,24,2015-03-14gelb_1_0026.png,2015-03-14gelb_2/
27,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,305.0,16.0,72.2149201853759,64.75935430463576,247.0,66.64460286458333,95.763401109057298,541,27,2015-03-14gelb_1_0027.png,2015-03-14gelb_2/
28,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,317.0,16.0,74.46903964984553,67.01876524921575,247.0,68.90267578125001,97.778181818181821,550,27,2015-03-14gelb_1_0028.png,2015-03-14gelb_2/
29,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,328.0,16.0,76.42556642636457,68.79862757058208,247.0,70.72721028645834,96.243816254416956,566,35,2015-03-14gelb_1_0029.png,2015-03-14gelb_2/
30,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,339.0,16.0,78.34806900102987,70.47907807598466,247.0,72.46886718750001,99.991304347826087,575,32,2015-03-14gelb_1_0030.png,2015-03-14gelb_2/
31,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,351.0,16.0,80.61882080329558,72.57819362147089,247.0,74.61138346354167,99.734348561759731,591,28,2015-03-14gelb_1_0031.png,2015-03-14gelb_2/
32,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,362.0,16.0,82.67169155509784,74.5793699895434,247.0,76.62563151041667,106.32669983416253,603,33,2015-03-14gelb_1_0032.png,2015-03-14gelb_2/
33,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,373.0,16.0,84.59334449021627,76.40203032415475,247.0,78.47332356770833,105.47359735973598,606,39,2015-03-14gelb_1_0033.png,2015-03-14gelb_2/
34,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,384.0,16.0,86.38021369721936,77.97693882886023,247.0,80.10182942708335,108.22096774193548,620,34,2015-03-14gelb_1_0034.png,2015-03-14gelb_2/
35,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,396.0,16.0,88.46806127703398,79.9270477518299,246.0,82.086767578125,105.77083333333333,624,38,2015-03-14gelb_1_0035.png,2015-03-14gelb_2/
36,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,407.0,16.0,90.47762615859938,81.97113105611712,247.0,84.12212239583334,109.24160000000001,625,36,2015-03-14gelb_1_0036.png,2015-03-14gelb_2/
37,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,418.0,16.0,92.47771627188466,84.01565440920182,246.0,86.15541015625,107.71014492753623,621,41,2015-03-14gelb_1_0037.png,2015-03-14gelb_2/
38,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,430.0,16.0,94.4717044284243,85.83683774834437,246.0,88.02028971354167,109.10708661417323,635,39,2015-03-14gelb_1_0038.png,2015-03-14gelb_2/
39,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,441.0,16.0,96.21113542739444,87.25977256883931,246.0,89.52325520833334,112.49607535321822,637,41,2015-03-14gelb_1_0039.png,2015-03-14gelb_2/
40,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,452.0,16.0,98.10704170957776,89.13152666434297,246.0,91.40111653645835,112.7560975609756,656,42,2015-03-14gelb_1_0040.png,2015-03-14gelb_2/
41,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,463.0,16.0,100.02434346035015,91.17376699198327,246.0,93.41176432291667,113.92911010558069,663,46,2015-03-14gelb_1_0041.png,2015-03-14gelb_2/
42,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,475.0,16.0,102.08595520082389,93.30313262460787,246.0,95.52399739583333,113.79184861717613,687,52,2015-03-14gelb_1_0042.png,2015-03-14gelb_2/
43,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,486.0,16.0,103.76443099897014,95.07072150575112,246.0,97.26905273437501,115.08618127786033,673,57,2015-03-14gelb_1_0043.png,2015-03-14gelb_2/
44,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,497.0,16.0,105.46982492276004,96.56639944231439,246.0,98.81776041666667,118.14705882352941,680,40,2015-03-14gelb_1_0044.png,2015-03-14gelb_2/
45,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,508.0,16.0,107.31855046343975,98.45727605437435,246.0,100.69797851562501,118.45821325648414,694,53,2015-03-14gelb_1_0045.png,2015-03-14gelb_2/
46,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,520.0,16.0,109.5034500514933,100.83970895782502,246.0,103.03046223958334,120.37983425414365,724,57,2015-03-14gelb_1_0046.png,2015-03-14gelb_2/
47,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,16.0,111.39248197734295,102.8254008365284,246.0,104.99171223958334,123.4375,704,50,2015-03-14gelb_1_0047.png,2015-03-14gelb_2/
48,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,19.0,127.59774716786818,119.09961659114674,245.0,121.24849283854168,132.00869565217391,805,80,2015-03-14gelb_1_0048.png,2015-03-14gelb_2/
49,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,22.0,141.8913491246138,133.16707912164517,245.0,135.37313802083335,139.46658851113716,853,107,2015-03-14gelb_1_0049.png,2015-03-14gelb_2/
50,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,26.0,158.55256179196704,149.63883321714883,244.0,151.89279947916668,150.64983534577388,911,127,2015-03-14gelb_1_0050.png,2015-03-14gelb_2/
51,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,29.0,168.4723738414006,160.05313262460788,244.0,162.18206054687502,155.2431842966194,917,164,2015-03-14gelb_1_0051.png,2015-03-14gelb_2/
52,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,32.0,177.31494593202885,169.85072760543744,243.0,171.7381640625,157.94935344827587,928,194,2015-03-14gelb_1_0052.png,2015-03-14gelb_2/
53,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,35.0,182.37762615859938,175.36435169048448,244.0,177.13776041666668,164.89839572192514,935,192,2015-03-14gelb_1_0053.png,2015-03-14gelb_2/
54,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,38.0,191.9899974253347,186.28404932032066,243.0,187.7268815104167,167.65751920965971,911,159,2015-03-14gelb_1_0054.png,2015-03-14gelb_2/
55,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,42.0,199.42590113285274,195.99141686998954,243.0,196.85987630208334,171.85005767012689,867,124,2015-03-14gelb_1_0055.png,2015-03-14gelb_2/
56,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,45.0,202.57691812564366,200.56019954688043,243.0,201.07015625000003,172.13240418118468,861,143,2015-03-14gelb_1_0056.png,2015-03-14gelb_2/
57,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,48.0,207.53116632337796,208.0703903799233,243.0,207.9340397135417,179.29431818181817,880,101,2015-03-14gelb_1_0057.png,2015-03-14gelb_2/
58,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,51.0,209.58748712667352,211.06260456605088,241.0,210.68959960937502,180.93152302243212,847,115,2015-03-14gelb_1_0058.png,2015-03-14gelb_2/
59,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,54.0,213.53205458290424,216.2280193447194,242.0,215.54630533854169,181.57020757020757,819,99,2015-03-14gelb_1_0059.png,2015-03-14gelb_2/
60,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,58.0,217.14891864057674,220.4929069362147,240.0,219.64733072916667,183.26217228464421,801,71,2015-03-14gelb_1_0060.png,2015-03-14gelb_2/
61,531.0,32.0,184.96174047373842,167.98602736144997,243.0,172.27858398437502,147.97188755020079,531.0,61.0,218.6133753861998,222.2137112234228,241.0,221.30331380208335,185.72569906790946,751,68,2015-03-14gelb_1_0061.png,2015-03-14gelb_2/
0,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,1.0,16.0,13.108818228630279,9.9878354827466,185.0,10.777021484375,98.904109589041099,73,38,2015-03-14gelb_1_0000.png,2015-03-14gelb_2/
1,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,12.0,16.0,27.482891349124614,16.72886023004531,249.0,19.448173828125,170.83743842364532,203,19,2015-03-14gelb_1_0001.png,2015-03-14gelb_2/
2,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,24.0,16.0,38.31945159629248,22.01010369466713,249.0,26.13416015625,154.70414201183431,338,5,2015-03-14gelb_1_0002.png,2015-03-14gelb_2/
3,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,35.0,16.0,46.72093202883625,25.964020564656675,249.0,31.212708333333335,153.11111111111111,396,12,2015-03-14gelb_1_0003.png,2015-03-14gelb_2/
4,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,46.0,16.0,54.13907054582904,29.36023440223074,249.0,35.62592447916667,120.62222222222222,360,20,2015-03-14gelb_1_0004.png,2015-03-14gelb_2/
5,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,57.0,16.0,60.97333934088569,32.4685125479261,248.0,39.67637369791667,94.732758620689651,348,9,2015-03-14gelb_1_0005.png,2015-03-14gelb_2/
6,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,69.0,16.0,68.24602214212153,35.820407807598464,249.0,44.019697265625005,85.340659340659343,364,15,2015-03-14gelb_1_0006.png,2015-03-14gelb_2/
7,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,80.0,16.0,74.65055355303811,38.75815179505054,248.0,47.83406901041667,81.0771349862259,363,19,2015-03-14gelb_1_0007.png,2015-03-14gelb_2/
8,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,91.0,16.0,80.6957131822863,41.51018647612408,248.0,51.418818359375,79.991758241758248,364,20,2015-03-14gelb_1_0008.png,2015-03-14gelb_2/
9,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,102.0,16.0,86.3634140061792,44.04161293133496,248.0,54.74329752604167,82.827127659574472,376,24,2015-03-14gelb_1_0009.png,2015-03-14gelb_2/
10,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,114.0,16.0,92.48589083419155,46.85408678982223,248.0,58.39275390625,82.794195250659627,379,17,2015-03-14gelb_1_0010.png,2015-03-14gelb_2/
11,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,125.0,16.0,98.01127703398558,49.42686911815964,248.0,61.71214518229167,86.764127764127764,407,31,2015-03-14gelb_1_0011.png,2015-03-14gelb_2/
12,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,136.0,16.0,103.33791194644697,51.89642296967585,247.0,64.90415364583333,89.045130641330161,421,15,2015-03-14gelb_1_0012.png,2015-03-14gelb_2/
13,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,148.0,16.0,108.81936148300721,54.39009236667828,247.0,68.15332682291667,92.333333333333329,450,19,2015-03-14gelb_1_0013.png,2015-03-14gelb_2/
14,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,159.0,16.0,113.68886457260557,56.62897350993377,247.0,71.05739908854167,94.346578366445911,453,16,2015-03-14gelb_1_0014.png,2015-03-14gelb_2/
15,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,170.0,16.0,118.56398043254377,58.94390467061694,247.0,74.01971028645833,98.441908713692939,482,22,2015-03-14gelb_1_0015.png,2015-03-14gelb_2/
16,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,181.0,16.0,123.23865859938208,61.19810038340885,247.0,76.88596028645834,102.11576846307385,501,26,2015-03-14gelb_1_0016.png,2015-03-14gelb_2/
17,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,193.0,16.0,127.96319515962925,63.5181770651795,247.0,79.81403971354167,104.19544592030361,527,29,2015-03-14gelb_1_0017.png,2015-03-14gelb_2/
18,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,204.0,16.0,132.00950051493305,65.51258713837574,247.0,82.32730143229168,107.17032967032966,546,17,2015-03-14gelb_1_0018.png,2015-03-14gelb_2/
19,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,215.0,16.0,136.02331359423275,67.59533373997908,247.0,84.89834635416668,107.07017543859649,570,19,2015-03-14gelb_1_0019.png,2015-03-14gelb_2/
20,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,227.0,16.0,140.18796343975282,69.87010718020215,247.0,87.65100260416668,112.14453781512606,595,16,2015-03-14gelb_1_0020.png,2015-03-14gelb_2/
21,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,238.0,16.0,143.70789134912462,71.83312565353782,246.0,90.00770833333334,114.00809061488673,618,22,2015-03-14gelb_1_0021.png,2015-03-14gelb_2/
22,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,249.0,16.0,146.9441297631308,73.67418961310561,246.0,92.20156250000001,116.02187499999999,640,25,2015-03-14gelb_1_0022.png,2015-03-14gelb_2/
23,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,260.0,16.0,150.15979660144183,75.5888767863367,246.0,94.44522135416668,121.50645161290322,620,23,2015-03-14gelb_1_0023.png,2015-03-14gelb_2/
24,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,272.0,16.0,153.5916709577755,77.73734315092366,246.0,96.91821614583334,122.98650674662669,667,21,2015-03-14gelb_1_0024.png,2015-03-14gelb_2/
25,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,283.0,16.0,156.56700566426366,79.62486057859881,246.0,99.08080403645835,126.16992481203008,665,21,2015-03-14gelb_1_0025.png,2015-03-14gelb_2/
26,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,294.0,16.0,159.30606333676621,81.39318577901707,246.0,101.09459309895834,127.82570162481537,677,23,2015-03-14gelb_1_0026.png,2015-03-14gelb_2/
27,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,305.0,16.0,161.94688465499485,83.14529452771,246.0,103.07142578125001,128.88778409090909,704,19,2015-03-14gelb_1_0027.png,2015-03-14gelb_2/
28,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,317.0,16.0,164.85507209062823,85.16020826071802,246.0,105.312216796875,132.35774647887325,710,18,2015-03-14gelb_1_0028.png,2015-03-14gelb_2/
29,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,328.0,16.0,167.4029351184346,86.99306814220982,245.0,107.32587565104167,134.02673796791444,748,19,2015-03-14gelb_1_0029.png,2015-03-14gelb_2/
30,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,339.0,16.0,169.76992790937177,88.725265772046,246.0,109.21859049479167,135.48032564450475,737,14,2015-03-14gelb_1_0030.png,2015-03-14gelb_2/
31,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,351.0,16.0,172.1488928939238,90.49587399790867,246.0,111.14303059895835,135.69618528610354,734,23,2015-03-14gelb_1_0031.png,2015-03-14gelb_2/
32,531.0,58.0,216.05423532440784,169.51611624259323,235.0,181.28395833333335,137.19959473150962,362.0,16.0,174.3351570545829,92.2265815615197,246.0,112.98893229166667,140.1831168831169,770,29,2015-03-14gelb_1_0032.png,2015-03-14gelb_2/
